,Company,Location,Year,Fuel,Miles,Gear,Price,Name,Brand,Model,Engine Volume,Horsepower
7567,,Örebro,2021,Miljöbränsle/Hybrid,2035,Automat,398500,Toyota RAV4 Hybrid AWD-i ELHybrid Executiv Motorvärmare Vint,Toyota,RAV4 Hybrid,Unknown,Unknown
7568,,Stockholm,2017,Bensin,9800,Manuell,149900,Volvo V40 T2 Business Kinetic P-sensor Farth Dragkrok,Volvo,V40 T2,Unknown,Unknown
7569,,Skåne,2015,Diesel,14650,Manuell,116800,Honda Civic 1.6 i-DTEC Sport 120hk,Honda,Civic 1,Unknown,120
7570,,Västmanland,2017,Bensin,8300,Automat,189800,Renault Mégane GT 1.6 Drag Navi 205hk,Renault,Mégane GT,Unknown,205
7571,,Göteborg,1988,Bensin,19218,Automat,18000,Volkswagen Golf 5-dörrar 1.8,Volkswagen,Golf 5-dörrar,Unknown,Unknown
7572,,Göteborg,2017,Bensin,5627,Automat,149900,Peugeot 2008 e-THP Automatisk | Apple carplay | Regnsensor,Peugeot,2008 e-THP,2008,Unknown
7573,,Stockholm,2011,Diesel,22211,Automat,59900,"Opel VIVARO   2,0 cdti Quickshift Drag S+V däck",Opel,VIVARO,Unknown,Unknown
7574,,Stockholm,2013,Diesel,10670,Manuell,139800,Volvo V40 D3 Momentum B-kamera VOC Fullservad,Volvo,V40 D3,Unknown,Unknown
7575,,Östergötland,2011,Bensin,15200,Automat,134900,Volvo V70 T4 R-Design Drag 180hk,Volvo,V70 T4,Unknown,180
7576,,Stockholm,2021,Miljöbränsle/Hybrid,4750,Automat,214900,Kia CEED Plug-in Hybrid AUT 141hk Advance + Vinterhjul,Kia,CEED Plug-in,Unknown,141
7577,,Gävleborg,2023,El,3320,Automat,459000,Toyota bZ4X 71.4 kWh AWD EXECUTIVE JBL PLATINUM WHITE PEARL,Toyota,bZ4X 71,Unknown,Unknown
7578,,Göteborg,2017,Diesel,13880,Automat,209900,BMW X1 xDrive20d Sport line Backkamera Keyless HiFi Drag,BMW,X1 xDrive20d,Unknown,Unknown
7579,,Östergötland,2021,Miljöbränsle/Hybrid,5000,Automat,419000,"Toyota RAV4 2,5 PLUG-IN HYBRID AWD-I LAUNCH EDITION MOMSBIL",Toyota,RAV4 2,Unknown,Unknown
7580,,Göteborg,2019,Diesel,9780,Automat,249900,Peugeot 5008 1.5 BlueHDi EAT 130hk GT-Line En brukare,Peugeot,5008 1,Unknown,130
7581,,Stockholm,2019,Diesel,9700,Automat,249900,Skoda Karoq 2.0 TDI 4x4 Businessline Canton Drag Kamera Navi,Skoda,Karoq 2,2.0,Unknown
7582,,Göteborg,2019,Bensin,17388,Automat,249000,Volvo V60 T6 AWD Geartronic Momentum GPS Drag Bkam Värm VOC,Volvo,V60 T6,6,Unknown
7583,,Göteborg,2016,Diesel,16210,Automat,169900,BMW 320 d xDrive Touring 190hk Automat Sport line Drag Nybes,BMW,320 d,Unknown,190
7584,,Östergötland,2020,Miljöbränsle/Hybrid,3500,Automat,349000,Lexus ES 300H COMFORT VINTERHJUL,Lexus,ES 300H,Unknown,Unknown
7585,,Stockholm,2015,Diesel,14941,Manuell,129900,Volvo V60 D2 S/S Kinetic Drag Rattvärme P-Sensor,Volvo,V60 D2,Unknown,Unknown
7586,,Stockholm,2016,Diesel,21459,Manuell,124800,Volvo V60 Cross Country D3 Momentum VOC Drag Rattvärme,Volvo,V60 Cross,Unknown,Unknown
7587,,Stockholm,2014,Bensin,15865,Manuell,99900,Nissan Qashqai 1.2 DIG-T/ M&K Värmare/ Bluetooth,Nissan,Qashqai 1,Unknown,Unknown
7588,,Stockholm,2021,Miljöbränsle/Hybrid,8445,Automat,224900,Toyota Corolla 1.8 HSD TS Style SPI / V-Hjul / Drag,Toyota,Corolla 1,Unknown,Unknown
7589,,Jönköping,2024,Miljöbränsle/Hybrid,462,Automat,354900,Kia Cee´d SW | Advance Plus | Värmare | Drag | 141hk,Kia,Cee,Unknown,141
7590,,Stockholm,2015,Diesel,17200,Automat,159800,Volvo V60 D4 AWD Ocean Race Business VOC Drag Läder,Volvo,V60 D4,4,Unknown
7592,Företag,Stockholm,2024,Diesel,622,Automat,746700,BMW 520 d xDrive M-Sport Pro Innovation Travel Värmare Drag,BMW,520 d,Unknown,Unknown
7593,,Skaraborg,2020,Bensin,2379,Manuell,159900,Kia Cee´d,Kia,Cee,Unknown,Unknown
7595,,Skaraborg,2020,El,4700,Automat,199900,MG ZS EV ZS EV LHD 45KWH LUXURY MY20,MG,ZS EV,Unknown,Unknown
7596,,Stockholm,2020,Bensin,4636,Manuell,214900,Mercedes-Benz A 200 SEDAN EU6 LED B-KAM COCKPIT,Mercedes-Benz,A 200,Unknown,Unknown
7597,,Östergötland,2015,El,20783,Automat,279990,Tesla Model S 85D DUAL Luftfjädring CCS upgrade Nya SoV MOMS,Tesla,Model S,Unknown,Unknown
7598,,Västerbotten,2010,Bensin,14200,Manuell,56900,Hyundai i30 cw 1.6 Bensin 126hk,Hyundai,i30 cw,Unknown,126
7599,,Stockholm,2017,Bensin,9790,Automat,225000,Mercedes-Benz CLA 200 Shooting Brake AMG Sport / CarPlay,Mercedes-Benz,CLA 200,Unknown,Unknown
7600,,Skåne,2019,Diesel,18930,Automat,300000,Nissan Navara 2.3 Kåpa/Dubbelhytt dCi 4x4 190hk SE SPEC,Nissan,Navara 2,Unknown,190
7601,,Göteborg,2021,Bensin,9884,Automat,225000,"Volvo V60 B3 Mildhybrid, Bensin Drag Navi 163hk",Volvo,V60 B3,Unknown,163
7602,,Blekinge,2020,Miljöbränsle/Hybrid,7590,Automat,239900,Kia CEED Sportswagon Plug-in Hybrid  Advance Plus dragkrok,Kia,CEED Sportswagon,Unknown,Unknown
7603,,Blekinge,2015,Bensin,12050,Manuell,134990,Toyota Auris 1.2 Turbo Euro 6,Toyota,Auris 1,Unknown,Unknown
7604,,Stockholm,2018,Diesel,8208,Automat,169900,Renault Master 2.3 dCi L2H2 170HK AUTO MOMS (VAT),Renault,Master 2,Unknown,170
7605,,Östergötland,2015,Bensin,12675,Automat,199900,Subaru Outback 2.5 4WD Lineartronic Ridge Euro 6,Subaru,Outback 2,Unknown,Unknown
7606,,Blekinge,2024,Miljöbränsle/Hybrid,1,Automat,409900,Kia CEED Sportswagon Plug-in Hybrid Advance,Kia,CEED Sportswagon,Unknown,Unknown
7607,,Blekinge,2024,Miljöbränsle/Hybrid,1,Automat,550300,Kia Sportage PHEV GT-Line Panorama,Kia,Sportage PHEV,Unknown,Unknown
7608,,Blekinge,2024,El,1,Automat,582500,Kia Niro EV Advance Plus,Kia,Niro EV,Unknown,Unknown
7609,,Blekinge,2024,El,1,Automat,521900,Kia Niro EV Special Edition Advance,Kia,Niro EV,Unknown,Unknown
7610,,Gävleborg,2011,Bensin,19860,Manuell,89900,Kia Sportage 2.0 CVVT 4WD   Ny Besiktad,Kia,Sportage 2,Unknown,Unknown
7611,,Blekinge,2021,El,3750,Automat,339900,Kia E-Niro 64 kWh Advance Plus,Kia,E-Niro 64,Unknown,Unknown
7612,,Blekinge,2024,Bensin,1,Automat,294800,Kia Stonic 1.0 T-GDI DCT Gt-Line,Kia,Stonic 1,Unknown,Unknown
7613,,Blekinge,2023,Miljöbränsle/Hybrid,925,Automat,379900,Kia Xceed Plug-in Hybrid DCT Advance,Kia,Xceed Plug-in,Unknown,Unknown
7614,,Blekinge,2024,El,1,Automat,562500,Kia Niro EV Advance,Kia,Niro EV,Unknown,Unknown
7615,,Blekinge,2023,Miljöbränsle/Hybrid,1,Automat,689700,Kia Sorento PHEV Advance Plus Panorama 7-sits,Kia,Sorento PHEV,Unknown,Unknown
7616,,Blekinge,2024,Miljöbränsle/Hybrid,1,Automat,515000,Kia Sportage Plug-in hybrid Advance,Kia,Sportage Plug-in,Unknown,Unknown
7617,,Blekinge,2022,Miljöbränsle/Hybrid,3870,Automat,279900,Kia Niro Plug-in Hybrid  Advance Plus 2,Kia,Niro Plug-in,Unknown,Unknown
7618,,Västernorrland,2014,Diesel,12857,Manuell,178750,"Volkswagen Crafter Chassi 35 2.0 TDI, Bakgavellyft, 1 ägare!",Volkswagen,Crafter Chassi,2.0,Unknown
7619,,Västernorrland,2019,Diesel,8113,Automat,132500,Renault Kangoo Express 1.5 dCi Automat Backkamera Navi Drag,Renault,Kangoo Express,Unknown,Unknown
7620,,Stockholm,2023,Miljöbränsle/Hybrid,1,Automat,1295000,Chevrolet Suburban High Country 6.2 V8 E85 3000KR Vägskatt,Chevrolet,Suburban High,Unknown,Unknown
7621,,Göteborg,2022,Miljöbränsle/Hybrid,2600,Automat,479900,Volvo V60 RECHARGE T8 R-DESIGN AWD,Volvo,V60 RECHARGE,Unknown,Unknown
7622,,Halland,2021,Bensin,2500,Automat,1199900,BMW X5 625hk M Competition Laser Softclose BW Sky Lounge,BMW,X5 625hk,Unknown,625
7623,,Blekinge,2024,El,1,Automat,807900,Kia EV9 384hk AWD 7-sits,Kia,EV9 384hk,Unknown,384
7624,,Blekinge,2024,El,1,Automat,770000,Kia EV6 77.4 kWh AWD Gt-Line Sollucka,Kia,EV6 77,Unknown,Unknown
7625,,Blekinge,2023,El,595,Automat,749900,Kia EV6 GT  585hk,Kia,EV6 GT,Unknown,585
7626,,Västernorrland,2016,Diesel,11200,Manuell,159000,"Volvo V60 D3 Momentum, Ocean Race Euro 6",Volvo,V60 D3,Unknown,Unknown
7627,,Göteborg,2009,Bensin,16835,Manuell,59900,Peugeot 5008 1.6 THP 156hk 7-sits Dragkrok Nya däck,Peugeot,5008 1,Unknown,156
7629,,Stockholm,2020,Diesel,15189,Manuell,119800,Citroën Berlingo 1.5 Fjärr-Värm Dragkrok 3-Sits PDC Moms,Citroën,Berlingo 1,Unknown,Unknown
7630,,Stockholm,2020,Diesel,13717,Automat,179800,Volkswagen Caddy Maxi DSG Värmare Drag V-inr B-Kamera Moms,Volkswagen,Caddy Maxi,Unknown,Unknown
7631,,Stockholm,2023,Miljöbränsle/Hybrid,1484,Automat,384900,Kia Niro P-HEV Advance Plus Drag H/K HUD Dödavinkel V-hjul,Kia,Niro P-HEV,Unknown,Unknown
7632,,Kalmar,2015,Diesel,21200,Automat,169900,"Volvo V70 D4 Geartronic Dynamic, Dynamic Edition, Momentum E",Volvo,V70 D4,Unknown,Unknown
7633,,Älvsborg,2021,Bensin,5092,Automat,149900,Kia Picanto 1.0 B-kamera Rattvärme,Kia,Picanto 1,Unknown,Unknown
7634,,Östergötland,2017,Bensin,4172,Automat,259800,MINI Cooper John Works 231hk Chili Pano Kamera Sportavgas,MINI,Cooper John,Unknown,231
7635,,Östergötland,2022,Diesel,5356,Automat,324800,Cupra Formentor TDI 4Drive 150hk Värmare Cockpit Kamera Drag,Cupra,Formentor TDI,Unknown,150
7636,,Uppsala,2017,Diesel,11790,Automat,268900,Mercedes-Benz GLC 220 d 4MATIC Dragkrok Skinn,Mercedes-Benz,GLC 220,Unknown,Unknown
7637,,Gävleborg,2021,El,2600,Automat,679900,"Audi E-Tron S Sportback quattro 370,00 KW",Audi,E-Tron S,Unknown,Unknown
7638,,Stockholm,2021,El,7043,Automat,254800,Volkswagen ID.3 Pro Performance Life 58 kWh,Volkswagen,ID,Unknown,Unknown
7639,,Gävleborg,2021,Bensin,4225,Automat,244900,Audi Q2 35 TFSI PROLINE 150 HK S-TRONIC,Audi,Q2 35,Unknown,150
7640,,Västernorrland,2015,Diesel,14805,Manuell,134000,Toyota Avensis Combi 2.0 D-4D kamera Drag Navi 143hk,Toyota,Avensis Combi,2.0,143
7641,,Västernorrland,2021,Miljöbränsle/Hybrid,4009,Automat,419900,Toyota RAV4 Plug-in Hybrid E-CVT 306hk,Toyota,RAV4 Plug-in,Unknown,306
7642,,Västernorrland,2015,Diesel,8780,Manuell,164900,Volvo V60 D4 Summum Drag 2015 181hk,Volvo,V60 D4,Unknown,181
7643,,Halland,2023,Diesel,2750,Manuell,349900,Mercedes-Benz T T-KLASS 180D L1,Mercedes-Benz,T T-KLASS,Unknown,Unknown
7644,,Östergötland,2014,Bensin,5345,Manuell,109900,"Volkswagen Polo R-Line- 5-dörrar 1.2 Comfortline, 536kr skat",Volkswagen,Polo R-Line,Unknown,Unknown
7645,,Skåne,2024,Miljöbränsle/Hybrid,1,Automat,435400,"Ford Kuga ST-LINE PHEV 2,5 FWD Dragkrok",Ford,Kuga ST-LINE,Unknown,Unknown
7646,,Kronoberg,2004,Bensin,17200,Manuell,44900,"BMW 520 i Euro 4, Lågmilare, NYSERVAD, NYBESSAD",BMW,520 i,Unknown,Unknown
7647,,Södermanland,2014,Bensin,17300,Manuell,69900,Opel Astra Sports Tourer 1.6 Euro 5,Opel,Astra Sports,Unknown,Unknown
7648,,Stockholm,2021,El,5157,Automat,279800,Volkswagen ID.3 Pro Performance Life 58 kWh PDC fram o bak,Volkswagen,ID,Unknown,Unknown
7649,,Uppsala,2020,Miljöbränsle/Hybrid,12200,Automat,579800,Volvo XC90 Recharge T8 AWD R-Design Moms SE UTRUSTNING 390hk,Volvo,XC90 Recharge,8,390
7651,,Dalarna,2023,El,1,Automat,5689,Kia EV6 GT LINE AWD *Kia Finans Kampanj,Kia,EV6 GT,Unknown,Unknown
7654,,Stockholm,2022,El,2215,Automat,1039900,Porsche Taycan 4 Cross Turismo 476HK PANORAMA,Porsche,Taycan 4,Unknown,476
7655,,Göteborg,2020,Bensin,6350,Automat,349900,Volvo XC40 T4 AWD R-Design Euro 6 VOC DRAG Kamera Värmare,Volvo,XC40 T4,4,Unknown
7656,,Göteborg,2017,Diesel,4890,Automat,599900,Mercedes-Benz GLS 350D 4M Euro6 AMG Svsåld SE SPEC 4890 Mil,Mercedes-Benz,GLS 350D,Unknown,Unknown
7657,,Halland,2017,Diesel,7649,Automat,249900,Mazda CX-5 2.2 SKYACTIV-D AWD Navi|HUD|Backkamera,Mazda,CX-5 2,Unknown,Unknown
7658,,Stockholm,2023,El,1990,Automat,1395000,Mercedes-Benz EQS 450 SUV 4M AMG 7-SITS HYPERSCREEN PANORAMA,Mercedes-Benz,EQS 450,Unknown,Unknown
7659,,Stockholm,2023,Miljöbränsle/Hybrid,2193,Automat,699000,Volvo XC60 Recharge T8 Ultimate Dark,Volvo,XC60 Recharge,Unknown,Unknown
7660,,Örebro,2014,Diesel,33593,Automat,84900,Volvo XC60 D3 Geartronic Momentum 1 Ägare,Volvo,XC60 D3,Unknown,Unknown
7661,,Jönköping,2022,Diesel,2847,Automat,404900,Audi A6 Avant 40 TDI quattro Proline Sport 204hk -22,Audi,A6 Avant,40,204
7662,,Kronoberg,2023,Diesel,50,Automat,739900,Volkswagen Amarok Style V6 TDI 241HK AUT 4M *Rolltop *First,Volkswagen,Amarok Style,6,241
7663,,Blekinge,2023,Miljöbränsle/Hybrid,1482,Automat,379900,Ford Kuga 2.5 P-Hev 225hp E-CVT Titanium,Ford,Kuga 2,Unknown,225
7664,,Halland,2023,Miljöbränsle/Hybrid,2212,Automat,379900,Ford Kuga Titanium Plug-In Hybrid /225HK/56km EL/,Ford,Kuga Titanium,Unknown,225
7665,,Skaraborg,1949,Bensin,15000,Automat,95000,Oldsmobile Ninety-Eight 1949 Deluxe,Oldsmobile,Ninety-Eight 1949,Unknown,Unknown
7666,,Örebro,2017,Diesel,20000,Automat,105000,Ford Transit  Connect 230 LWB 1.5 TDCi Powershift Euro 6,Ford,Transit,Unknown,Unknown
7667,,Örebro,2016,Diesel,18600,Manuell,169500,Volkswagen Transporter Chassi Cab T30 2.0 TDI Euro 5,Volkswagen,Transporter Chassi,2.0,Unknown
7668,,Örebro,2018,Diesel,9700,Manuell,239500,Peugeot Expert Crew Cab Panel Van 1.2t 2.0 BlueHDi Euro 6,Peugeot,Expert Crew,Unknown,Unknown
7669,,Örebro,2021,Diesel,5569,Manuell,205000,Volkswagen Caddy Cargo 2.0 TDI Euro 6,Volkswagen,Caddy Cargo,2.0,Unknown
7670,,Göteborg,2023,Miljöbränsle/Hybrid,4088,Automat,589900,Audi Q5 Q5 SPORTBACK 55 TF,Audi,Q5 Q5,Unknown,Unknown
7671,Företag,Göteborg,2023,El,1,Automat,319900,BYD Dolphin Comfort *EVENTBIL*,BYD,Dolphin Comfort,Unknown,Unknown
7673,,Stockholm,2023,El,1605,Automat,388900,Kia Niro EV Action Backkamera Navigation - KIA GODKÄND,Kia,Niro EV,Unknown,Unknown
7674,,Stockholm,2023,El,1852,Automat,388900,Kia Niro EV Action Backkamera Navigation - KIA GODKÄND,Kia,Niro EV,Unknown,Unknown
7676,,Stockholm,2020,Diesel,17410,Automat,269900,Volkswagen Transporter 2.0 TDI 150HK L2 AUT D-VÄRM NAVI DRAG,Volkswagen,Transporter 2,2.0,150
7677,,Östergötland,2015,Bensin,14255,Manuell,99999,Volkswagen Golf 5-dörrar 1.2 TSI BlueMotion/ Adaptiv FH,Volkswagen,Golf 5-dörrar,1.2,Unknown
7678,,Stockholm,2018,Bensin,12800,Automat,439900,Audi SQ5 3.0 TFSI Q Pano Cockpit B&O HuD Matrix Carbon 354hk,Audi,SQ5 3,Unknown,354
7679,,Stockholm,2015,Bensin,10990,Automat,240000,Dodge Challenger 3.6 V6 TorqueFlite Lågmil Bakkamera Special,Dodge,Challenger 3,Unknown,Unknown
7680,,Skåne,2021,El,5720,Automat,269000,MINI Cooper SE B.kamera/Komfortöppning/CarPlay,MINI,Cooper SE,Unknown,Unknown
7681,,Södermanland,2023,Diesel,1125,Automat,374000,Audi A4 Avant TDI 204HK Quattro Värmare Drag Navi,Audi,A4 Avant,Unknown,204
7682,,Värmland,2023,El,20,Automat,574500,Volkswagen ID.4 Pro Performance 265hk 4Motion,Volkswagen,ID,Unknown,265
7686,,Värmland,2024,El,20,Automat,574500,Volkswagen ID.4 Pro Performance 265hk 4Motion,Volkswagen,ID,Unknown,265
7687,,Skåne,2021,Miljöbränsle/Hybrid,2857,Automat,369800,Skoda Octavia RS iV Plug-in 245hk Canton Cockpit Värm MOMS,Skoda,Octavia RS,Unknown,245
7688,,Skåne,2016,Diesel,13713,Automat,209800,Mercedes-Benz C 220 T d 4M Avantgarde Kamera Drag Välservad,Mercedes-Benz,C 220,Unknown,Unknown
7689,,Skåne,2023,Miljöbränsle/Hybrid,1400,Automat,379900,Ford Kuga TITANIUM 2.5 PLUG-IN HYBRID FWD,Ford,Kuga TITANIUM,Unknown,Unknown
7690,,Skåne,2018,Miljöbränsle/Hybrid,7668,Automat,214800,Lexus CT 200h CVT 136hk Comfort Kamera Adaptiv-fart Välserv,Lexus,CT 200h,Unknown,136
7691,,Skåne,2020,Diesel,8822,Automat,318900,Volkswagen Arteon TDI 4M 190hk R-Line Cockpit Dynaudio Navi,Volkswagen,Arteon TDI,Unknown,190
7692,,Stockholm,2021,Bensin,1360,Manuell,189000,Renault Captur TCe 90 Intens,Renault,Captur TCe,Unknown,Unknown
7693,,Skåne,2019,Bensin,9937,Automat,208900,Volkswagen Golf 1.5 TSI 150hk R-line Sensorer CarPlay,Volkswagen,Golf 1,1.5,150
7694,,Skåne,2022,El,3600,Automat,529900,Ford Mustang Mach-E RWD STANDARD RANGE (70 KWH) Teknikpaket,Ford,Mustang Mach-E,Unknown,Unknown
7695,,Skåne,2015,Diesel,13144,Automat,289800,BMW 335 d xDrive 313hk M Sport H/K Taklucka HUD Navi Drag,BMW,335 d,Unknown,313
7696,Företag,Skåne,2019,Diesel,7500,Automat,309900,Ford Edge S-Line AWD 238 hk Automat,Ford,Edge S-Line,Unknown,238
7698,,Skåne,2017,Bensin,8599,Automat,479000,Porsche Macan GTS,Porsche,Macan GTS,Unknown,Unknown
7699,,Skåne,2023,Bensin,1360,Automat,2095000,Porsche 911 Carrera 4 GTS Cabriolet,Porsche,911 Carrera,Unknown,Unknown
7700,,Stockholm,2021,Bensin,543,Automat,214900,"Seat Leon / 1,0 TSI / STYLE /",Seat,Leon,0,Unknown
7701,,Stockholm,2021,Miljöbränsle/Hybrid,1177,Automat,339900,Cupra Formentor VZ e-Hybrid / 1.4 245hk / DSG6,Cupra,Formentor VZ,Unknown,245
7702,,Stockholm,2023,Bensin,500,Manuell,209700,Seat Arona / 1.0 TSI 95 / Style /,Seat,Arona,1.0,Unknown
7703,,Stockholm,2020,Bensin,2011,Automat,159700,Seat Ibiza 1.0 TSI 115hk / DSG7 / Style /,Seat,Ibiza 1,1.0,115
7704,,Stockholm,2021,Bensin,1450,Manuell,141900,Seat Ibiza / 1.0 TSI 95hk / Style / DSG7,Seat,Ibiza,1.0,95
7705,,Stockholm,2021,Bensin,2668,Automat,184900,Seat Ibiza / 1.0 TSI 110hk / DSG7 / FR /,Seat,Ibiza,1.0,110
7706,,Stockholm,2022,Miljöbränsle/Hybrid,2157,Automat,409900,"Cupra Formentor VZ e-Hybrid / 1,4 245hk /",Cupra,Formentor VZ,Unknown,245
7707,,Stockholm,2021,Bensin,2948,Automat,204900,Seat Leon / 1.0 TSI / 110hk / Style /,Seat,Leon,1.0,110
7708,,Stockholm,2021,Bensin,3158,Manuell,184900,Seat León Sportstourer / 1.5 TSI 130 hk / Style /,Seat,León Sportstourer,1.5,130
7709,,Stockholm,2021,Bensin,3109,Manuell,138900,Seat Ibiza / 1.0 TSI 95hk / Style /,Seat,Ibiza,1.0,95
7710,,Stockholm,2021,Miljöbränsle/Hybrid,3522,Automat,299900,Cupra Leon SP / e-Hybrid / 1.4 TSI eHybrid 245hk / DSG6 /,Cupra,Leon SP,1.4,245
7711,,Stockholm,2020,Bensin,4663,Manuell,161900,Seat Leon ST / 1.0 TSI 115 / STYLE /,Seat,Leon ST,1.0,Unknown
7712,,Stockholm,2020,Bensin,5132,Manuell,134900,Seat Arona / 1.0 TSI 95 hk / Style /,Seat,Arona,1.0,95
7713,,Stockholm,2020,Bensin,5209,Manuell,139900,Seat Arona / 1.0 TSI 95hk / Style /,Seat,Arona,1.0,95
7714,,Stockholm,2020,Bensin,6256,Manuell,115700,Seat Ibiza IBIZA / 1.0 TSI 95hk / STYLE /,Seat,Ibiza IBIZA,1.0,95
7715,,Stockholm,2021,Bensin,8184,Automat,244700,Seat Ateca / 1.5 TSI 150 HK / DSG7 / FR /,Seat,Ateca,1.5,150
7716,,Värmland,2023,El,20,Automat,449500,Volkswagen ID.5 Pro Performance 77 kWh 204hk,Volkswagen,ID,Unknown,204
7717,,Skåne,2022,El,3685,Automat,459800,Tesla Model 3 Long Range AWD 440hk Svensksåld Autopilot,Tesla,Model 3,Unknown,440
7718,,Skåne,2019,Miljöbränsle/Hybrid,9819,Automat,249800,Mitsubishi Outlander PHEV 4WD 230hk Business 360* Drag Skinn,Mitsubishi,Outlander PHEV,Unknown,230
7719,,Skåne,2021,Miljöbränsle/Hybrid,3860,Automat,299700,Opel Grandland X Hybrid4 300hk Ultimate Pvärm Bkamera Drag,Opel,Grandland X,Unknown,300
7720,,Stockholm,2021,Bensin,4626,Automat,259900,Volvo XC40 T2 FWD Momentum,Volvo,XC40 T2,Unknown,Unknown
7721,,Göteborg,2023,Miljöbränsle/Hybrid,4579,Automat,549900,Volvo XC60 Recharge T6 Plus Bright,Volvo,XC60 Recharge,Unknown,Unknown
7722,,Norrbotten,2017,Diesel,18700,Automat,349000,Volkswagen Amarok 3.0 TDI 4motion 224hk,Volkswagen,Amarok 3,3.0,224
7723,,Norrbotten,2023,El,640,Automat,559000,Volvo C40 Recharge Twin motor Plus,Volvo,C40 Recharge,Unknown,Unknown
7724,,Skåne,2016,Diesel,13975,Automat,169000,"Volkswagen Passat Sportscombi 2.0 TDI Aut Executive,GT Euro6",Volkswagen,Passat Sportscombi,2.0,Unknown
7725,,Stockholm,2018,Diesel,10428,Automat,219800,Audi A3 Sportback 2.0 TDI quattro S Tronic Proline PDC bak,Audi,A3 Sportback,2.0,Unknown
7726,,Stockholm,2023,Miljöbränsle/Hybrid,2029,Automat,939800,Volkswagen Touareg  R PHEV 3.0 TSI e-Hybrid MOMS **SE SPEC**,Volkswagen,Touareg,3.0,Unknown
7727,,Göteborg,2024,Diesel,1500,Automat,599900,BMW 320 d xDrive Touring Aut M-Sport | DEMOBIL | Kupévärmare,BMW,320 d,Unknown,Unknown
7728,,Stockholm,2016,Bensin,13130,Automat,139800,Volkswagen Golf Sportscombi 1.2 TSI **Billigt ägande**,Volkswagen,Golf Sportscombi,1.2,Unknown
7729,,Västerbotten,2020,Bensin,3160,Manuell,145000,"Dacia Duster 4x2 1,3 TCe 130 Comfort",Dacia,Duster 4x2,Unknown,Unknown
7730,,Västerbotten,2018,Diesel,9934,Automat,379900,"Volvo XC60 D5 AWD Inscription IB 19\""",Volvo,XC60 D5,5,Unknown
7731,,Södermanland,2016,Bensin,10160,Automat,119900,Ford Fiesta 5-d 1.0 100hk EcoBoost Powershift Euro 6,Ford,Fiesta 5-d,Unknown,100
7736,,Göteborg,2019,Bensin,7901,Automat,294900,BMW 520 i Touring Aut Sportline | Drag | Navi prof | Värmare,BMW,520 i,Unknown,Unknown
7737,,Kronoberg,2002,Bensin,17500,Manuell,59000,Toyota RAV4 5-dörrar 2.0 VVT-i 4x4,Toyota,RAV4 5-dörrar,Unknown,Unknown
7738,,Skåne,2022,Miljöbränsle/Hybrid,4835,Automat,349900,Citroën C5 Aircross  SHINE EXCLUSIVE Plugin hybrid/PANORAMA/,Citroën,C5 Aircross,Unknown,Unknown
7740,,Göteborg,2021,Bensin,1770,Manuell,248900,"BMW 118 i M-Sport | Farthållare | PDC fram & bak | 17""",BMW,118 i,Unknown,Unknown
7741,,Stockholm,2023,Diesel,2326,Automat,389900,BMW 120 xDrive 190hk|M-Sport|Backkamera|Navi|,BMW,120 xDrive,Unknown,190
7742,,Södermanland,2020,Bensin,10400,Automat,579000,Porsche Macan S - Pano/BOSE/Chrono/Sportavgas/Kamera/Drag,Porsche,Macan S,Unknown,Unknown
